3.2
1.35
5.47
2.51
2.85
1.15
2.2
0.945
2.65
1.284
3.2
0.452
2.06
1.93
2.31
1.02
1.89
2.32
0.516
1.785714286
1.3
2.23
0.5
3.5
4.81
1.38
1.85
2
1.5
2
4.59
1.07
1.524
2.84
2.3
1.4
2.12
2.3
2.27
0.9
0.9
2.8
2.2
1.803
2.66
0.51
1.8
2.3
1.7
2.015
3.7
2.55
1.21
1.3
3.54
1.85
1.4
1.608
1.98
2.3
1.67
0.2
1.35
1.55
4.4
1.24
2.26
0.8
0.8
6.132777778
1.5
2.6
3.47
1.5
2.02
2.38125
2.8
5.6
2.14
2.696
2.6
1.69
1.673833333
3.35
3.7
3.68
3.65
4.78
3.63
3
4.8
2.7
9.1425
1.926666667
1.22
1.89
2.17
2.83
2.5
7.0034
2.4
3.44
2
1.4
1.089
4.42
3.7042
2.0125
0.67
4.936666667
0.496941176
2.4
1.27
2.88
4.89
1.09
1.09
2.2
4
1.85
3.4
0.59
1.24
0.5
0.4
1.11
2.54
0.6
5.55
2.25
1.3
0.64
1.45
2.34
3.7
0.22
2.5
2.8
3.2
2.36
1.08
1.63
2.3
0.8
5.29
2.225
1.89
2.19
2.35
0.47
2.185
2.64
3.45
2.97
1.1
3.76
0.82
0.47
1.67
2.53
2.15
2.54
2.16
0.45
2.4
2.19
2.3
2.38
1.75
2.07225
3.52
1.9
0.3
2.35
2.2
1.935
0.097
3.62
4
1.94
5.17
1.6
4.45
0.14
1.05
4.17
2.63
2.98
2.14
3.28
4
0.316666667
2.93
3.09
1.68
2.3
2.2
5.735
1.332
2.98
