0.125,2,3,24.305,1.31,0,1.36,1.72,1.73,922,0.25,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.125,14,3,28.0855,1.9,1.38952,1.11,1.46,2.1,1683,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0
0.22222,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.11111,3,6,167.259,1.24,0.5,1.57,2.45,0,1802,0.11111,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.55556,16,5,127.6,2.1,1.97087,1.36,1.42,2.06,722.72,0,0,0,0
0.12048,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.19277,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0.07229,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.61446,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,166,4.15873,-6.88729,4
0.22222,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.11111,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.11111,15,5,121.76,2.05,1.0474,1.4,1.53,0,903.91,0.55556,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.18182,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.18182,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0.09091,14,6,207.2,2.33,0.364,1.47,1.81,2.02,600.65,0.54545,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,22,3.26789,-4.36595,4
0.1,3,6,144.24,1.14,0.5,1.64,2.64,0,1294,0.3,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.6,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,13,6,204.3833,2.04,0.377,1.48,2.08,1.96,577,0.125,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.125,11,6,196.96655,2.54,2.30861,1.34,1.79,1.66,1337.58,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,16,5.87099,-4.09773,4
0.25,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.25,11,5,107.8682,1.93,1.30447,1.34,1.75,1.72,1235.1,0.5,16,5,127.6,2.1,1.97087,1.36,1.42,2.06,722.72,0,0,0,0,0,0,0,0,0,0,8,5.64944,-3.25497,8
0.23529,5,6,180.9479,1.5,0.322,1.34,2.09,0,3293,0.11765,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.64706,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66667,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.33333,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15789,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.05263,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.26316,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.52632,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,152,2.56622,-6.89802,8
0.33333,3,6,151.964,1.2,0.5,1.85,2.56,0,1095,0.22222,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.44444,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14286,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.42857,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0.42857,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.56,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0.04,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2963,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.14815,14,5,118.71,1.96,1.11207,1.41,1.72,2.17,505.12,0.55556,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,3,6,151.964,1.2,0.5,1.85,2.56,0,1095,0.6,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26667,3,6,140.90765,1.13,0.5,1.65,2.67,0,1204,0.06667,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.06667,15,5,121.76,2.05,1.0474,1.4,1.53,0,903.91,0.6,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.05882,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.23529,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.17647,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.52941,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0
0.4,13,6,204.3833,2.04,0.377,1.48,2.08,1.96,577,0.6,16,5,127.6,2.1,1.97087,1.36,1.42,2.06,722.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.48691,-3.02359,4
0.4,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0.6,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.00178,-4.07805,4
