0.05263,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.29825,4,5,91.224,1.33,0.426,1.45,2.16,0,2128,0.64912,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.08333,5,4,50.9415,1.63,0.525,1.22,1.92,0,2163,0.58333,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,3,6,151.964,1.2,0.5,1.85,2.56,0,1095,0.33333,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.33333,10,6,195.078,2.28,2.1251,1.3,1.83,1.75,2042.1,0,0,0,0,0,0,0,0,0,0,6,9.86216,-8.42433,24
0.125,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.25,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.125,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0.5,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.16667,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.16667,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,12,3.11768,-6.14989,8
0.5,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.79143,-3.95639,48
0.25,3,6,174.967,1.27,0.5,1.56,2.25,0,1936,0.25,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.5,11,5,107.8682,1.93,1.30447,1.34,1.75,1.72,1235.1,0,0,0,0,0,0,0,0,0,0,4,10.06403,-3.04868,48
0.2,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.4,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.4,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0,0,0,0,0,0,0,0,0,0,5,7.48815,-7.90903,16
0.5,4,6,178.49,1.3,0,1.44,2.16,0,2504,0.25,7,6,186.207,1.9,0.15,1.28,1.97,0,3455,0.25,9,5,102.9055,2.28,1.14289,1.25,1.83,0,2236,0,0,0,0,0,0,0,0,0,0,4,15.30781,-10.62268,48
0.25,3,6,164.93032,1.23,0.5,1.58,2.47,0,1747,0.75,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.74443,-2.10569,8
0.5,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.5,9,5,102.9055,2.28,1.14289,1.25,1.83,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.16501,-7.41882,8
